trial,edf_hc_miss,psr_hc_miss
345,0.8108108108108109,0.0
346,0.9333333333333333,0.0
347,0.8653846153846154,0.0
348,0.8,0.0
349,0.8301886792452831,0.0
350,0.8863636363636364,0.0
351,0.8717948717948718,0.0
352,0.8292682926829268,0.0
353,0.8478260869565217,0.0
354,0.8867924528301887,0.0
355,0.8611111111111112,0.0
356,0.9090909090909091,0.0
357,0.7241379310344828,0.0
358,0.7368421052631579,0.0
359,0.8048780487804879,0.0
360,0.9487179487179487,0.0
361,0.825,0.0
362,0.8333333333333334,0.0
363,0.7857142857142857,0.0
364,0.8,0.0
365,0.8157894736842105,0.0
366,0.8,0.0
367,0.8958333333333334,0.0
368,0.7872340425531915,0.0
369,0.8157894736842105,0.0
370,0.7878787878787878,0.0
371,0.8372093023255814,0.0
372,0.9230769230769231,0.0
373,0.9090909090909091,0.0
374,0.9148936170212766,0.0
375,0.8787878787878788,0.0
376,0.8571428571428571,0.0
377,0.8571428571428571,0.0
378,0.9111111111111111,0.0
379,0.8222222222222222,0.0
380,0.868421052631579,0.0
381,0.7777777777777778,0.0
382,0.851063829787234,0.0
383,0.8857142857142857,0.0
384,0.918918918918919,0.0
385,0.8545454545454545,0.0
386,0.8108108108108109,0.0
387,0.8780487804878049,0.0
388,0.825,0.0
389,0.8571428571428571,0.0
390,0.9230769230769231,0.0
391,0.8571428571428571,0.0
392,0.9487179487179487,0.0
393,0.8611111111111112,0.0
394,0.9444444444444444,0.0
395,0.875,0.0
396,0.8918918918918919,0.0
397,0.8484848484848485,0.0
398,0.8888888888888888,0.0
399,0.8235294117647058,0.0
400,0.7317073170731707,0.0
401,0.8636363636363636,0.0
402,0.8947368421052632,0.0
403,0.9565217391304348,0.0
404,0.8367346938775511,0.0
405,0.8666666666666667,0.0
406,0.9069767441860465,0.0
407,0.8888888888888888,0.0
408,0.8636363636363636,0.0
409,0.896551724137931,0.0
410,0.8571428571428571,0.0
411,0.8536585365853658,0.0
412,0.8444444444444444,0.0
413,0.8888888888888888,0.0
414,0.8536585365853658,0.0
415,0.8333333333333334,0.0
416,0.8717948717948718,0.0
417,0.8333333333333334,0.0
418,0.9354838709677419,0.0
419,0.7631578947368421,0.0
420,0.8571428571428571,0.0
421,0.8717948717948718,0.0
422,0.9117647058823529,0.0
423,0.8421052631578947,0.0
424,0.9166666666666666,0.0
425,0.813953488372093,0.0
426,0.9024390243902439,0.0
427,0.8260869565217391,0.0
428,0.8108108108108109,0.0
429,0.8205128205128205,0.0
430,0.875,0.0
431,0.8857142857142857,0.0
432,0.8461538461538461,0.0
433,0.7948717948717948,0.0
434,0.8409090909090909,0.0
435,0.9444444444444444,0.0
436,0.696969696969697,0.0
437,0.8205128205128205,0.0
438,0.8717948717948718,0.0
439,0.8333333333333334,0.0
440,0.8292682926829268,0.0
441,0.9130434782608695,0.0
442,0.8974358974358975,0.0
443,0.8787878787878788,0.0
444,0.8717948717948718,0.0
445,0.9523809523809523,0.0
446,0.7727272727272727,0.0
447,0.8888888888888888,0.0
448,0.9230769230769231,0.0
449,0.8648648648648649,0.0
450,0.7894736842105263,0.0
451,0.8222222222222222,0.0
452,0.85,0.0
453,0.8723404255319149,0.0
454,0.8297872340425532,0.0
455,0.8372093023255814,0.0
456,0.9024390243902439,0.0
457,0.8,0.0
458,0.8918918918918919,0.0
459,0.7954545454545454,0.0
460,0.9142857142857143,0.0
461,0.8,0.0
462,0.8,0.0
463,0.8529411764705882,0.0
464,0.8181818181818182,0.0
465,0.8648648648648649,0.0
466,0.8913043478260869,0.0
467,0.8571428571428571,0.0
468,0.8478260869565217,0.0
469,0.8837209302325582,0.0
470,0.8378378378378378,0.0
471,0.7857142857142857,0.0
472,0.7272727272727273,0.0
473,0.8333333333333334,0.0
474,0.9210526315789473,0.0
475,0.7954545454545454,0.0
476,0.8717948717948718,0.0
477,0.8536585365853658,0.0
478,0.896551724137931,0.0
479,0.9024390243902439,0.0
480,0.9,0.0
481,0.7714285714285715,0.0
482,0.7741935483870968,0.0
483,0.9024390243902439,0.0
484,0.8571428571428571,0.0
485,0.8461538461538461,0.0
486,0.8947368421052632,0.0
487,0.813953488372093,0.0
488,0.7906976744186046,0.0
489,0.8837209302325582,0.0
490,0.8181818181818182,0.0
491,0.8780487804878049,0.0
492,0.926829268292683,0.0
493,0.8666666666666667,0.0
494,0.8125,0.0
495,0.9090909090909091,0.0
496,0.9,0.0
497,0.9512195121951219,0.0
498,0.9069767441860465,0.0
499,0.8157894736842105,0.0
500,0.9230769230769231,0.0
501,0.8181818181818182,0.0
502,0.9047619047619048,0.0
503,0.8648648648648649,0.0
504,0.8536585365853658,0.0
505,0.8541666666666666,0.0
506,0.9130434782608695,0.0
507,0.9024390243902439,0.0
508,0.8157894736842105,0.0
509,0.8378378378378378,0.0
510,0.7931034482758621,0.0
511,0.8536585365853658,0.0
512,0.8823529411764706,0.0
513,0.9361702127659575,0.0
514,0.8205128205128205,0.0
515,0.8695652173913043,0.0
516,0.8333333333333334,0.0
517,0.8536585365853658,0.0
518,0.8918918918918919,0.0
519,0.8461538461538461,0.0
520,0.8947368421052632,0.0
521,0.9024390243902439,0.0
522,0.8863636363636364,0.0
523,0.8478260869565217,0.0
524,0.8571428571428571,0.0
525,0.8918918918918919,0.0
526,0.8653846153846154,0.0
527,0.8947368421052632,0.0
528,0.8292682926829268,0.0
529,0.9,0.0
530,0.8292682926829268,0.0
531,0.813953488372093,0.0
532,0.8421052631578947,0.0
533,0.85,0.0
534,0.8,0.0
535,0.926829268292683,0.0
536,0.8205128205128205,0.0
537,0.8695652173913043,0.0
538,0.8,0.0
539,0.8461538461538461,0.0
540,0.8292682926829268,0.0
541,0.8333333333333334,0.0
542,0.75,0.0
543,0.7906976744186046,0.0
544,0.9411764705882353,0.0
545,0.7906976744186046,0.0
546,0.8125,0.0
547,0.9285714285714286,0.0
548,0.926829268292683,0.0
549,0.8461538461538461,0.0
550,0.9534883720930233,0.0
551,0.8333333333333334,0.0
552,0.7878787878787878,0.0
553,0.8787878787878788,0.0
554,0.8484848484848485,0.0
555,0.8260869565217391,0.0
556,0.8478260869565217,0.0
557,0.9183673469387755,0.0
558,0.8378378378378378,0.0
559,0.8461538461538461,0.0
560,0.9117647058823529,0.0
561,0.85,0.0
562,0.86,0.0
563,0.7692307692307693,0.0
