workload,hc_frac,trial,scheduler,hc_miss_rate,lc_miss_rate
Bursty-light,0.5,6,EDF (baseline),0.21818181818181817,0.0
Bursty-light,0.5,6,LST,0.8363636363636363,1.0
Bursty-light,0.5,6,EQDF,0.21818181818181817,0.0
Bursty-light,0.5,6,PSR (primary),0.18181818181818182,0.6857142857142857
Bursty-light,0.5,6,PSR (slack-aware),0.23636363636363636,0.6857142857142857
Bursty-light,0.5,7,EDF (baseline),0.0,0.0
Bursty-light,0.5,7,LST,0.9148936170212766,0.9302325581395349
Bursty-light,0.5,7,EQDF,0.02127659574468085,0.0
Bursty-light,0.5,7,PSR (primary),0.0,0.6744186046511628
Bursty-light,0.5,7,PSR (slack-aware),0.0,0.6976744186046512
Bursty-light,0.5,8,EDF (baseline),0.021739130434782608,0.0
Bursty-light,0.5,8,LST,0.8478260869565217,0.9545454545454546
Bursty-light,0.5,8,EQDF,0.043478260869565216,0.0
Bursty-light,0.5,8,PSR (primary),0.021739130434782608,0.6136363636363636
Bursty-light,0.5,8,PSR (slack-aware),0.021739130434782608,0.6136363636363636
Bursty-light,0.5,9,EDF (baseline),0.0,0.0
Bursty-light,0.5,9,LST,0.8571428571428571,0.8
Bursty-light,0.5,9,EQDF,0.0,0.0
Bursty-light,0.5,9,PSR (primary),0.0,0.8
Bursty-light,0.5,9,PSR (slack-aware),0.0,0.8181818181818182
Bursty-heavy,0.1,0,EDF (baseline),0.0,0.3263525305410122
Bursty-heavy,0.1,0,LST,0.9104477611940298,1.0
Bursty-heavy,0.1,0,EQDF,0.0,0.32460732984293195
Bursty-heavy,0.1,0,PSR (primary),0.0,1.0
Bursty-heavy,0.1,0,PSR (slack-aware),0.0,1.0
Bursty-heavy,0.1,1,EDF (baseline),0.0,0.3344768439108062
Bursty-heavy,0.1,1,LST,0.9649122807017544,1.0
Bursty-heavy,0.1,1,EQDF,0.0,0.3241852487135506
Bursty-heavy,0.1,1,PSR (primary),0.0,1.0
Bursty-heavy,0.1,1,PSR (slack-aware),0.0,1.0
Bursty-heavy,0.1,2,EDF (baseline),0.0,0.31141868512110726
Bursty-heavy,0.1,2,LST,0.9354838709677419,1.0
Bursty-heavy,0.1,2,EQDF,0.0,0.314878892733564
Bursty-heavy,0.1,2,PSR (primary),0.0,1.0
Bursty-heavy,0.1,2,PSR (slack-aware),0.0,1.0
Bursty-heavy,0.1,3,EDF (baseline),0.0,0.32
Bursty-heavy,0.1,3,LST,0.9692307692307692,1.0
Bursty-heavy,0.1,3,EQDF,0.0,0.3182608695652174
Bursty-heavy,0.1,3,PSR (primary),0.0,1.0
Bursty-heavy,0.1,3,PSR (slack-aware),0.0,1.0
Bursty-heavy,0.1,4,EDF (baseline),0.0,0.3122866894197952
Bursty-heavy,0.1,4,LST,0.8518518518518519,0.9948805460750854
Bursty-heavy,0.1,4,EQDF,0.0,0.31399317406143346
Bursty-heavy,0.1,4,PSR (primary),0.0,1.0
Bursty-heavy,0.1,4,PSR (slack-aware),0.0,1.0
Bursty-heavy,0.1,5,EDF (baseline),0.0,0.34615384615384615
Bursty-heavy,0.1,5,LST,0.9264705882352942,1.0
Bursty-heavy,0.1,5,EQDF,0.0,0.3513986013986014
Bursty-heavy,0.1,5,PSR (primary),0.0,1.0
Bursty-heavy,0.1,5,PSR (slack-aware),0.0,1.0
Bursty-heavy,0.1,6,EDF (baseline),0.0,0.33157894736842103
Bursty-heavy,0.1,6,LST,0.8857142857142857,1.0
Bursty-heavy,0.1,6,EQDF,0.0,0.33157894736842103
Bursty-heavy,0.1,6,PSR (primary),0.0,1.0
Bursty-heavy,0.1,6,PSR (slack-aware),0.0,1.0
Bursty-heavy,0.1,7,EDF (baseline),0.0,0.3153310104529617
Bursty-heavy,0.1,7,LST,0.9393939393939394,1.0
Bursty-heavy,0.1,7,EQDF,0.0,0.32578397212543553
Bursty-heavy,0.1,7,PSR (primary),0.0,1.0
Bursty-heavy,0.1,7,PSR (slack-aware),0.0,1.0
Bursty-heavy,0.1,8,EDF (baseline),0.0,0.3396880415944541
Bursty-heavy,0.1,8,LST,0.9365079365079365,1.0
Bursty-heavy,0.1,8,EQDF,0.0,0.3310225303292894
Bursty-heavy,0.1,8,PSR (primary),0.0,1.0
Bursty-heavy,0.1,8,PSR (slack-aware),0.0,1.0
Bursty-heavy,0.1,9,EDF (baseline),0.0,0.3223570190641248
Bursty-heavy,0.1,9,LST,0.8412698412698413,1.0
Bursty-heavy,0.1,9,EQDF,0.0,0.32062391681109187
Bursty-heavy,0.1,9,PSR (primary),0.0,1.0
Bursty-heavy,0.1,9,PSR (slack-aware),0.0,1.0
Bursty-heavy,0.2,0,EDF (baseline),0.07633587786259542,0.35363457760314343
Bursty-heavy,0.2,0,LST,0.9541984732824428,1.0
Bursty-heavy,0.2,0,EQDF,0.07633587786259542,0.3477406679764244
Bursty-heavy,0.2,0,PSR (primary),0.0916030534351145,1.0
Bursty-heavy,0.2,0,PSR (slack-aware),0.09923664122137404,1.0
Bursty-heavy,0.2,1,EDF (baseline),0.11666666666666667,0.3769230769230769
Bursty-heavy,0.2,1,LST,0.9583333333333334,1.0
Bursty-heavy,0.2,1,EQDF,0.1,0.36730769230769234
Bursty-heavy,0.2,1,PSR (primary),0.10833333333333334,1.0
Bursty-heavy,0.2,1,PSR (slack-aware),0.11666666666666667,1.0
Bursty-heavy,0.2,2,EDF (baseline),0.09923664122137404,0.3477406679764244
Bursty-heavy,0.2,2,LST,0.9618320610687023,1.0
Bursty-heavy,0.2,2,EQDF,0.13740458015267176,0.3477406679764244
Bursty-heavy,0.2,2,PSR (primary),0.1297709923664122,1.0
Bursty-heavy,0.2,2,PSR (slack-aware),0.13740458015267176,1.0
Bursty-heavy,0.2,3,EDF (baseline),0.15555555555555556,0.36237623762376237
Bursty-heavy,0.2,3,LST,0.9777777777777777,1.0
Bursty-heavy,0.2,3,EQDF,0.14074074074074075,0.3584158415841584
Bursty-heavy,0.2,3,PSR (primary),0.13333333333333333,1.0
Bursty-heavy,0.2,3,PSR (slack-aware),0.17777777777777778,1.0
Bursty-heavy,0.2,4,EDF (baseline),0.00847457627118644,0.34674329501915707
Bursty-heavy,0.2,4,LST,0.940677966101695,1.0
Bursty-heavy,0.2,4,EQDF,0.00847457627118644,0.34674329501915707
Bursty-heavy,0.2,4,PSR (primary),0.025423728813559324,1.0
Bursty-heavy,0.2,4,PSR (slack-aware),0.01694915254237288,1.0
Bursty-heavy,0.2,5,EDF (baseline),0.12030075187969924,0.3905325443786982
Bursty-heavy,0.2,5,LST,0.9398496240601504,1.0
Bursty-heavy,0.2,5,EQDF,0.12030075187969924,0.39447731755424065
Bursty-heavy,0.2,5,PSR (primary),0.13533834586466165,1.0
Bursty-heavy,0.2,5,PSR (slack-aware),0.15037593984962405,1.0
Bursty-heavy,0.2,6,EDF (baseline),0.16541353383458646,0.3708086785009862
Bursty-heavy,0.2,6,LST,0.9473684210526315,1.0
Bursty-heavy,0.2,6,EQDF,0.18796992481203006,0.368836291913215
Bursty-heavy,0.2,6,PSR (primary),0.20300751879699247,1.0
Bursty-heavy,0.2,6,PSR (slack-aware),0.20300751879699247,1.0
Bursty-heavy,0.2,7,EDF (baseline),0.19718309859154928,0.3634538152610442
Bursty-heavy,0.2,7,LST,0.9577464788732394,1.0
Bursty-heavy,0.2,7,EQDF,0.19718309859154928,0.3674698795180723
Bursty-heavy,0.2,7,PSR (primary),0.19718309859154928,1.0
Bursty-heavy,0.2,7,PSR (slack-aware),0.19014084507042253,1.0
Bursty-heavy,0.2,8,EDF (baseline),0.13076923076923078,0.38235294117647056
Bursty-heavy,0.2,8,LST,0.9769230769230769,1.0
Bursty-heavy,0.2,8,EQDF,0.12307692307692308,0.3686274509803922
Bursty-heavy,0.2,8,PSR (primary),0.11538461538461539,1.0
Bursty-heavy,0.2,8,PSR (slack-aware),0.12307692307692308,1.0
Bursty-heavy,0.2,9,EDF (baseline),0.09482758620689655,0.3549618320610687
Bursty-heavy,0.2,9,LST,0.9741379310344828,1.0
Bursty-heavy,0.2,9,EQDF,0.06896551724137931,0.3511450381679389
Bursty-heavy,0.2,9,PSR (primary),0.0603448275862069,1.0
Bursty-heavy,0.2,9,PSR (slack-aware),0.11206896551724138,1.0
Bursty-heavy,0.3,0,EDF (baseline),0.38461538461538464,0.4044943820224719
Bursty-heavy,0.3,0,LST,0.9538461538461539,1.0
Bursty-heavy,0.3,0,EQDF,0.38974358974358975,0.4
Bursty-heavy,0.3,0,PSR (primary),0.38974358974358975,1.0
Bursty-heavy,0.3,0,PSR (slack-aware),0.39487179487179486,1.0
Bursty-heavy,0.3,1,EDF (baseline),0.36813186813186816,0.4344978165938865
Bursty-heavy,0.3,1,LST,0.9615384615384616,1.0
Bursty-heavy,0.3,1,EQDF,0.34615384615384615,0.425764192139738
Bursty-heavy,0.3,1,PSR (primary),0.3516483516483517,1.0
Bursty-heavy,0.3,1,PSR (slack-aware),0.38461538461538464,1.0
Bursty-heavy,0.3,2,EDF (baseline),0.39893617021276595,0.4026548672566372
Bursty-heavy,0.3,2,LST,0.973404255319149,1.0
Bursty-heavy,0.3,2,EQDF,0.39893617021276595,0.4026548672566372
Bursty-heavy,0.3,2,PSR (primary),0.39893617021276595,1.0
Bursty-heavy,0.3,2,PSR (slack-aware),0.40425531914893614,1.0
Bursty-heavy,0.3,3,EDF (baseline),0.42487046632124353,0.41834451901565994
Bursty-heavy,0.3,3,LST,0.9792746113989638,1.0
Bursty-heavy,0.3,3,EQDF,0.39896373056994816,0.4161073825503356
Bursty-heavy,0.3,3,PSR (primary),0.40932642487046633,1.0
Bursty-heavy,0.3,3,PSR (slack-aware),0.41450777202072536,1.0
Bursty-heavy,0.3,4,EDF (baseline),0.36312849162011174,0.40130151843817785
Bursty-heavy,0.3,4,LST,0.9776536312849162,1.0
Bursty-heavy,0.3,4,EQDF,0.3743016759776536,0.40563991323210413
Bursty-heavy,0.3,4,PSR (primary),0.36312849162011174,1.0
Bursty-heavy,0.3,4,PSR (slack-aware),0.36312849162011174,1.0
Bursty-heavy,0.3,5,EDF (baseline),0.46798029556650245,0.448512585812357
Bursty-heavy,0.3,5,LST,0.9507389162561576,1.0
Bursty-heavy,0.3,5,EQDF,0.4630541871921182,0.459954233409611
Bursty-heavy,0.3,5,PSR (primary),0.45320197044334976,1.0
Bursty-heavy,0.3,5,PSR (slack-aware),0.4975369458128079,1.0
Bursty-heavy,0.3,6,EDF (baseline),0.3736842105263158,0.42444444444444446
Bursty-heavy,0.3,6,LST,0.9578947368421052,1.0
Bursty-heavy,0.3,6,EQDF,0.38421052631578945,0.4177777777777778
Bursty-heavy,0.3,6,PSR (primary),0.3894736842105263,1.0
Bursty-heavy,0.3,6,PSR (slack-aware),0.3894736842105263,1.0
Bursty-heavy,0.3,7,EDF (baseline),0.4523809523809524,0.43023255813953487
Bursty-heavy,0.3,7,LST,0.9714285714285714,1.0
Bursty-heavy,0.3,7,EQDF,0.44285714285714284,0.4372093023255814
Bursty-heavy,0.3,7,PSR (primary),0.4380952380952381,1.0
Bursty-heavy,0.3,7,PSR (slack-aware),0.44761904761904764,1.0
Bursty-heavy,0.3,8,EDF (baseline),0.44776119402985076,0.44874715261959
Bursty-heavy,0.3,8,LST,0.9751243781094527,1.0
Bursty-heavy,0.3,8,EQDF,0.44776119402985076,0.43735763097949887
Bursty-heavy,0.3,8,PSR (primary),0.4527363184079602,1.0
Bursty-heavy,0.3,8,PSR (slack-aware),0.43283582089552236,1.0
Bursty-heavy,0.3,9,EDF (baseline),0.3711340206185567,0.4282511210762332
Bursty-heavy,0.3,9,LST,0.9690721649484536,1.0
Bursty-heavy,0.3,9,EQDF,0.3556701030927835,0.4192825112107623
Bursty-heavy,0.3,9,PSR (primary),0.35051546391752575,1.0
Bursty-heavy,0.3,9,PSR (slack-aware),0.38144329896907214,1.0
Bursty-heavy,0.5,0,EDF (baseline),0.6718266253869969,0.583596214511041
Bursty-heavy,0.5,0,LST,0.9628482972136223,1.0
Bursty-heavy,0.5,0,EQDF,0.6718266253869969,0.5772870662460567
Bursty-heavy,0.5,0,PSR (primary),0.6687306501547987,1.0
Bursty-heavy,0.5,0,PSR (slack-aware),0.6873065015479877,1.0
Bursty-heavy,0.5,1,EDF (baseline),0.6697819314641744,0.6551724137931034
Bursty-heavy,0.5,1,LST,0.9657320872274143,1.0
Bursty-heavy,0.5,1,EQDF,0.660436137071651,0.6426332288401254
Bursty-heavy,0.5,1,PSR (primary),0.6573208722741433,1.0
Bursty-heavy,0.5,1,PSR (slack-aware),0.6947040498442367,1.0
Bursty-heavy,0.5,2,EDF (baseline),0.6784660766961652,0.6345514950166113
Bursty-heavy,0.5,2,LST,0.9734513274336283,1.0
Bursty-heavy,0.5,2,EQDF,0.6902654867256637,0.6445182724252492
Bursty-heavy,0.5,2,PSR (primary),0.6873156342182891,1.0
Bursty-heavy,0.5,2,PSR (slack-aware),0.6814159292035398,1.0
Bursty-heavy,0.5,3,EDF (baseline),0.6920731707317073,0.6346153846153846
Bursty-heavy,0.5,3,LST,0.975609756097561,1.0
Bursty-heavy,0.5,3,EQDF,0.6920731707317073,0.6410256410256411
Bursty-heavy,0.5,3,PSR (primary),0.6798780487804879,1.0
Bursty-heavy,0.5,3,PSR (slack-aware),0.6920731707317073,1.0
Bursty-heavy,0.5,4,EDF (baseline),0.6468646864686468,0.6023738872403561
Bursty-heavy,0.5,4,LST,0.9735973597359736,1.0
Bursty-heavy,0.5,4,EQDF,0.6534653465346535,0.5964391691394659
Bursty-heavy,0.5,4,PSR (primary),0.6501650165016502,1.0
Bursty-heavy,0.5,4,PSR (slack-aware),0.6468646864686468,1.0
Bursty-heavy,0.5,5,EDF (baseline),0.6834319526627219,0.6854304635761589
Bursty-heavy,0.5,5,LST,0.9733727810650887,1.0
Bursty-heavy,0.5,5,EQDF,0.6804733727810651,0.7086092715231788
Bursty-heavy,0.5,5,PSR (primary),0.6804733727810651,1.0
Bursty-heavy,0.5,5,PSR (slack-aware),0.6834319526627219,1.0
Bursty-heavy,0.5,6,EDF (baseline),0.658307210031348,0.6448598130841121
Bursty-heavy,0.5,6,LST,0.9623824451410659,1.0
Bursty-heavy,0.5,6,EQDF,0.658307210031348,0.6448598130841121
Bursty-heavy,0.5,6,PSR (primary),0.664576802507837,1.0
Bursty-heavy,0.5,6,PSR (slack-aware),0.6520376175548589,1.0
Bursty-heavy,0.5,7,EDF (baseline),0.6925287356321839,0.6643835616438356
Bursty-heavy,0.5,7,LST,0.9655172413793104,1.0
Bursty-heavy,0.5,7,EQDF,0.6896551724137931,0.6746575342465754
Bursty-heavy,0.5,7,PSR (primary),0.6954022988505747,1.0
Bursty-heavy,0.5,7,PSR (slack-aware),0.6925287356321839,1.0
Bursty-heavy,0.5,8,EDF (baseline),0.6787878787878788,0.667741935483871
Bursty-heavy,0.5,8,LST,0.9818181818181818,1.0
Bursty-heavy,0.5,8,EQDF,0.6757575757575758,0.6612903225806451
Bursty-heavy,0.5,8,PSR (primary),0.6757575757575758,1.0
Bursty-heavy,0.5,8,PSR (slack-aware),0.6878787878787879,1.0
Bursty-heavy,0.5,9,EDF (baseline),0.6880733944954128,0.6261980830670927
Bursty-heavy,0.5,9,LST,0.9694189602446484,1.0
Bursty-heavy,0.5,9,EQDF,0.6850152905198776,0.610223642172524
Bursty-heavy,0.5,9,PSR (primary),0.6819571865443425,1.0
Bursty-heavy,0.5,9,PSR (slack-aware),0.7064220183486238,1.0
